player,team,position,season,week,ppr_points
M.Wilson,ARI,WR,2024,4,4.800000000000001
M.Wilson,ARI,WR,2024,5,12.8
M.Wilson,ARI,WR,2024,6,10.1
M.Wilson,ARI,WR,2024,7,2.5
M.Wilson,ARI,WR,2024,8,14.1
M.Wilson,ARI,WR,2024,9,0.0
M.Wilson,ARI,WR,2024,10,5.4
M.Wilson,ARI,WR,2024,12,7.4
M.Wilson,ARI,WR,2024,13,10.5
M.Wilson,ARI,WR,2024,14,13.7
M.Wilson,ARI,WR,2024,15,2.9
M.Wilson,ARI,WR,2024,16,6.4
M.Wilson,ARI,WR,2024,17,6.9
T.Tucker,LV,WR,2024,1,4.2
T.Tucker,LV,WR,2024,2,3.3
T.Tucker,LV,WR,2024,3,22.6
T.Tucker,LV,WR,2024,4,15.4
T.Tucker,LV,WR,2024,5,4.6
T.Tucker,LV,WR,2024,6,0.0
T.Tucker,LV,WR,2024,7,7.7
T.Tucker,LV,WR,2024,8,5.300000000000001
T.Tucker,LV,WR,2024,9,2.5
T.Tucker,LV,WR,2024,11,6.5
T.Tucker,LV,WR,2024,12,15.200000000000001
T.Tucker,LV,WR,2024,13,13.9
T.Tucker,LV,WR,2024,14,2.7
T.Tucker,LV,WR,2024,15,3.8
T.Tucker,LV,WR,2024,16,5.300000000000001
T.Tucker,LV,WR,2024,17,10.9
T.Tucker,LV,WR,2024,18,5.4
D.Davis,LAC,WR,2024,1,0.9
D.Davis,LAC,WR,2024,3,0.8
D.Davis,LAC,WR,2024,6,3.2
D.Davis,LAC,WR,2024,10,3.3000000000000003
D.Davis,LAC,WR,2024,11,3.0
D.Davis,LAC,WR,2024,12,2.4
D.Davis,LAC,WR,2024,13,1.6
D.Davis,LAC,WR,2024,14,2.1
D.Davis,LAC,WR,2024,16,10.8
D.Davis,LAC,WR,2024,17,10.6
D.Davis,LAC,WR,2024,18,1.4
D.Davis,LAC,WR,2024,19,1.1
C.Jones,CIN,WR,2024,1,1.5
C.Jones,CIN,WR,2024,7,6.0
A.O'Connell,LV,QB,2024,3,7.28
A.O'Connell,LV,QB,2024,5,1.7600000000000002
A.O'Connell,LV,QB,2024,6,11.08
A.O'Connell,LV,QB,2024,7,2.08
A.O'Connell,LV,QB,2024,13,19.6
A.O'Connell,LV,QB,2024,14,6.76
A.O'Connell,LV,QB,2024,16,11.48
A.O'Connell,LV,QB,2024,17,17.58
A.O'Connell,LV,QB,2024,18,15.860000000000003
C.Tune,ARI,QB,2024,2,-2.6
C.Tune,ARI,QB,2024,7,0.2
C.Tune,ARI,QB,2024,10,-0.1
C.Tune,ARI,QB,2024,15,0.22
C.Tune,ARI,QB,2024,18,0.2
D.Thompson-Robinson,CLE,QB,2024,7,3.6800000000000006
D.Thompson-Robinson,CLE,QB,2024,11,0.0
D.Thompson-Robinson,CLE,QB,2024,15,0.32000000000000006
D.Thompson-Robinson,CLE,QB,2024,16,7.180000000000001
D.Thompson-Robinson,CLE,QB,2024,17,3.8
D.Thompson-Robinson,CLE,QB,2024,18,0.8200000000000001
J.Whyle,TEN,TE,2024,2,3.3
J.Whyle,TEN,TE,2024,3,8.3
J.Whyle,TEN,TE,2024,4,1.5
J.Whyle,TEN,TE,2024,6,1.2
J.Whyle,TEN,TE,2024,7,6.4
J.Whyle,TEN,TE,2024,8,5.300000000000001
J.Whyle,TEN,TE,2024,9,2.2
J.Whyle,TEN,TE,2024,10,0.0
J.Whyle,TEN,TE,2024,11,1.6
J.Whyle,TEN,TE,2024,13,1.3
J.Whyle,TEN,TE,2024,14,5.1
J.Whyle,TEN,TE,2024,15,14.7
J.Whyle,TEN,TE,2024,17,0.0
J.Whyle,TEN,TE,2024,18,9.9
C.Brown,CIN,RB,2024,1,5.300000000000001
C.Brown,CIN,RB,2024,2,3.1
C.Brown,CIN,RB,2024,3,8.9
C.Brown,CIN,RB,2024,4,23.200000000000003
C.Brown,CIN,RB,2024,5,16.4
C.Brown,CIN,RB,2024,6,14.4
C.Brown,CIN,RB,2024,7,7.300000000000001
C.Brown,CIN,RB,2024,8,11.4
C.Brown,CIN,RB,2024,9,26.700000000000003
C.Brown,CIN,RB,2024,10,22.4
C.Brown,CIN,RB,2024,11,19.3
C.Brown,CIN,RB,2024,13,19.0
C.Brown,CIN,RB,2024,14,24.3
C.Brown,CIN,RB,2024,15,26.3
C.Brown,CIN,RB,2024,16,13.9
C.Brown,CIN,RB,2024,17,13.1
P.Washington,JAX,WR,2024,1,1.3
P.Washington,JAX,WR,2024,2,0.0
P.Washington,JAX,WR,2024,3,3.8
P.Washington,JAX,WR,2024,7,6.0
P.Washington,JAX,WR,2024,8,7.6000000000000005
P.Washington,JAX,WR,2024,9,7.1000000000000005
P.Washington,JAX,WR,2024,11,2.0
P.Washington,JAX,WR,2024,13,24.3
P.Washington,JAX,WR,2024,14,3.5
P.Washington,JAX,WR,2024,15,8.4
P.Washington,JAX,WR,2024,16,11.4
P.Washington,JAX,WR,2024,17,12.1
P.Washington,JAX,WR,2024,18,9.5
K.Boutte,NE,WR,2024,3,1.2
K.Boutte,NE,WR,2024,4,2.1
K.Boutte,NE,WR,2024,5,5.4
K.Boutte,NE,WR,2024,6,14.9
K.Boutte,NE,WR,2024,7,4.300000000000001
K.Boutte,NE,WR,2024,8,7.6000000000000005
K.Boutte,NE,WR,2024,9,3.8
K.Boutte,NE,WR,2024,10,8.7
K.Boutte,NE,WR,2024,11,7.300000000000001
K.Boutte,NE,WR,2024,12,1.6
K.Boutte,NE,WR,2024,13,9.100000000000001
K.Boutte,NE,WR,2024,15,3.9000000000000004
K.Boutte,NE,WR,2024,16,20.5
K.Boutte,NE,WR,2024,17,6.800000000000001
K.Boutte,NE,WR,2024,18,24.700000000000003
C.Rodriguez,WAS,RB,2024,9,5.2
C.Rodriguez,WAS,RB,2024,10,0.4
C.Rodriguez,WAS,RB,2024,13,15.4
C.Rodriguez,WAS,RB,2024,15,0.2
C.Rodriguez,WAS,RB,2024,16,0.5
C.Rodriguez,WAS,RB,2024,17,9.8
S.Matlock,LAC,FB,2024,1,0.0
S.Matlock,LAC,FB,2024,4,1.7000000000000002
S.Matlock,LAC,FB,2024,8,1.9
S.Matlock,LAC,FB,2024,13,1.2
S.Matlock,LAC,FB,2024,16,2.0
X.Hutchinson,HOU,WR,2024,1,1.3
X.Hutchinson,HOU,WR,2024,2,0.0
X.Hutchinson,HOU,WR,2024,3,0.0
X.Hutchinson,HOU,WR,2024,5,5.1
X.Hutchinson,HOU,WR,2024,6,0.0
X.Hutchinson,HOU,WR,2024,7,2.1
X.Hutchinson,HOU,WR,2024,8,2.9000000000000004
X.Hutchinson,HOU,WR,2024,9,0.0
X.Hutchinson,HOU,WR,2024,10,2.6
X.Hutchinson,HOU,WR,2024,12,0.0
X.Hutchinson,HOU,WR,2024,15,2.3
X.Hutchinson,HOU,WR,2024,16,1.8
X.Hutchinson,HOU,WR,2024,17,4.1
X.Hutchinson,HOU,WR,2024,18,1.5
X.Hutchinson,HOU,WR,2024,19,4.4
X.Hutchinson,HOU,WR,2024,20,9.2
A.Iosivas,CIN,WR,2024,1,5.6
A.Iosivas,CIN,WR,2024,2,14.7
A.Iosivas,CIN,WR,2024,3,16.2
A.Iosivas,CIN,WR,2024,4,3.9000000000000004
A.Iosivas,CIN,WR,2024,5,4.9
A.Iosivas,CIN,WR,2024,6,5.6
A.Iosivas,CIN,WR,2024,7,0.0
A.Iosivas,CIN,WR,2024,8,0.0
A.Iosivas,CIN,WR,2024,9,8.0
A.Iosivas,CIN,WR,2024,10,4.9
A.Iosivas,CIN,WR,2024,11,7.6000000000000005
A.Iosivas,CIN,WR,2024,13,12.5
A.Iosivas,CIN,WR,2024,14,8.100000000000001
A.Iosivas,CIN,WR,2024,15,1.5
A.Iosivas,CIN,WR,2024,16,14.3
A.Iosivas,CIN,WR,2024,17,8.9
A.Iosivas,CIN,WR,2024,18,3.2
D.Douglas,NE,WR,2024,1,3.2
D.Douglas,NE,WR,2024,3,14.8
D.Douglas,NE,WR,2024,4,4.3
D.Douglas,NE,WR,2024,5,11.9
D.Douglas,NE,WR,2024,6,21.200000000000003
D.Douglas,NE,WR,2024,7,3.4000000000000004
D.Douglas,NE,WR,2024,8,3.2
D.Douglas,NE,WR,2024,9,10.5
D.Douglas,NE,WR,2024,10,9.0
D.Douglas,NE,WR,2024,11,9.9
D.Douglas,NE,WR,2024,12,11.3
D.Douglas,NE,WR,2024,13,6.0
D.Douglas,NE,WR,2024,15,10.1
D.Douglas,NE,WR,2024,16,7.9
D.Douglas,NE,WR,2024,17,14.600000000000001
D.Douglas,NE,WR,2024,18,6.4
D.Vaughn,DAL,RB,2024,1,0.4
D.Vaughn,DAL,RB,2024,2,2.7
D.Vaughn,DAL,RB,2024,3,2.3
D.Vaughn,DAL,RB,2024,11,2.7
D.Vaughn,DAL,RB,2024,18,3.7
K.McIntosh,SEA,RB,2024,3,1.1
K.McIntosh,SEA,RB,2024,7,0.5
K.McIntosh,SEA,RB,2024,14,6.5
K.McIntosh,SEA,RB,2024,15,0.9
K.McIntosh,SEA,RB,2024,16,3.9000000000000004
K.McIntosh,SEA,RB,2024,17,4.6000000000000005
K.McIntosh,SEA,RB,2024,18,4.9
J.Brooks,DAL,WR,2024,1,2.8
J.Brooks,DAL,WR,2024,2,2.0
J.Brooks,DAL,WR,2024,3,3.4000000000000004
J.Brooks,DAL,WR,2024,5,2.0
J.Brooks,DAL,WR,2024,6,2.5
J.Brooks,DAL,WR,2024,8,0.0
J.Brooks,DAL,WR,2024,9,4.6
J.Brooks,DAL,WR,2024,10,1.4
J.Brooks,DAL,WR,2024,12,5.1000000000000005
J.Brooks,DAL,WR,2024,13,1.0
J.Brooks,DAL,WR,2024,15,8.7
J.Brooks,DAL,WR,2024,17,2.2
B.Willis,SF,TE,2024,18,0.0
R.Bell,SF,WR,2024,3,2.2
R.Bell,SF,WR,2024,7,2.0
R.Bell,SF,WR,2024,8,0.0
J.Mims,NO,RB,2024,1,1.1
J.Mims,NO,RB,2024,6,3.8
J.Mims,NO,RB,2024,9,4.800000000000001
J.Mims,NO,RB,2024,10,2.4000000000000004
J.Mims,NO,RB,2024,11,0.30000000000000004
J.Mims,NO,RB,2024,16,8.2
J.Mims,NO,RB,2024,18,5.5
T.Shavers,BUF,WR,2024,17,13.9
C.Brooks,GB,RB,2024,3,0.30000000000000004
C.Brooks,GB,RB,2024,6,2.1
C.Brooks,GB,RB,2024,8,2.7
C.Brooks,GB,RB,2024,9,7.1000000000000005
C.Brooks,GB,RB,2024,11,3.3
C.Brooks,GB,RB,2024,12,3.6
C.Brooks,GB,RB,2024,13,4.9
C.Brooks,GB,RB,2024,14,0.30000000000000004
C.Brooks,GB,RB,2024,15,2.5
C.Brooks,GB,RB,2024,16,9.5
C.Brooks,GB,RB,2024,18,5.9
C.Brooks,GB,RB,2024,19,2.9
E.Demercado,ARI,RB,2024,1,4.6
E.Demercado,ARI,RB,2024,2,4.6000000000000005
E.Demercado,ARI,RB,2024,3,0.7000000000000001
E.Demercado,ARI,RB,2024,4,3.4000000000000004
E.Demercado,ARI,RB,2024,5,1.0
E.Demercado,ARI,RB,2024,6,11.4
E.Demercado,ARI,RB,2024,7,1.4000000000000001
E.Demercado,ARI,RB,2024,8,0.0
E.Demercado,ARI,RB,2024,9,16.0
E.Demercado,ARI,RB,2024,10,2.2
E.Demercado,ARI,RB,2024,12,1.4000000000000001
E.Demercado,ARI,RB,2024,13,2.5
E.Demercado,ARI,RB,2024,14,5.5
B.Whiteheart,CLE,TE,2024,4,10.3
B.Whiteheart,CLE,TE,2024,12,3.9000000000000004
B.Whiteheart,CLE,TE,2024,13,0.0
B.Whiteheart,CLE,TE,2024,14,0.0
B.Whiteheart,CLE,TE,2024,15,0.0
B.Whiteheart,CLE,TE,2024,17,1.8
B.Whiteheart,CLE,TE,2024,18,1.1
J.Hill,MIA,TE,2024,1,1.6
J.Hill,MIA,TE,2024,2,0.0
J.Hill,MIA,TE,2024,3,4.4
J.Hill,MIA,TE,2024,7,1.4
J.Hill,MIA,TE,2024,8,4.1
J.Hill,MIA,TE,2024,10,0.0
J.Hill,MIA,TE,2024,11,4.800000000000001
J.Hill,MIA,TE,2024,12,1.8
J.Hill,MIA,TE,2024,13,1.5
J.Hill,MIA,TE,2024,14,2.4000000000000004
J.Hill,MIA,TE,2024,18,0.0
J.Wayne,HOU,WR,2024,20,0.0
H.Luepke,DAL,FB,2024,1,3.8
H.Luepke,DAL,FB,2024,3,6.1000000000000005
H.Luepke,DAL,FB,2024,4,4.2
H.Luepke,DAL,FB,2024,5,3.4000000000000004
H.Luepke,DAL,FB,2024,8,0.0
H.Luepke,DAL,FB,2024,9,2.9
H.Luepke,DAL,FB,2024,10,0.0
H.Luepke,DAL,FB,2024,12,2.0
H.Luepke,DAL,FB,2024,13,0.4
H.Luepke,DAL,FB,2024,14,1.5
H.Luepke,DAL,FB,2024,16,0.0
H.Luepke,DAL,FB,2024,17,1.1
H.Luepke,DAL,FB,2024,18,1.5
J.Bobo,SEA,WR,2024,2,3.5
J.Bobo,SEA,WR,2024,4,6.0
J.Bobo,SEA,WR,2024,5,1.3
J.Bobo,SEA,WR,2024,6,3.8
J.Bobo,SEA,WR,2024,7,0.0
J.Bobo,SEA,WR,2024,8,2.5
J.Bobo,SEA,WR,2024,9,0.0
J.Bobo,SEA,WR,2024,12,1.8
J.Bobo,SEA,WR,2024,15,1.8
J.Bobo,SEA,WR,2024,16,1.6
J.Bobo,SEA,WR,2024,18,7.4
N.Adkins,DEN,TE,2024,2,0.0
N.Adkins,DEN,TE,2024,3,1.6
N.Adkins,DEN,TE,2024,4,1.0
N.Adkins,DEN,TE,2024,5,1.8
N.Adkins,DEN,TE,2024,6,1.5
N.Adkins,DEN,TE,2024,8,7.3
N.Adkins,DEN,TE,2024,11,8.2
N.Adkins,DEN,TE,2024,13,2.6
N.Adkins,DEN,TE,2024,15,8.5
N.Adkins,DEN,TE,2024,16,3.8
N.Adkins,DEN,TE,2024,17,1.7000000000000002
N.Adkins,DEN,TE,2024,18,5.5
J.McLaughlin,DEN,RB,2024,1,5.800000000000001
J.McLaughlin,DEN,RB,2024,2,0.6000000000000001
J.McLaughlin,DEN,RB,2024,3,8.4
J.McLaughlin,DEN,RB,2024,4,5.6000000000000005
J.McLaughlin,DEN,RB,2024,5,11.5
J.McLaughlin,DEN,RB,2024,6,4.5
J.McLaughlin,DEN,RB,2024,7,3.5
J.McLaughlin,DEN,RB,2024,8,12.600000000000001
J.McLaughlin,DEN,RB,2024,9,5.0
J.McLaughlin,DEN,RB,2024,10,1.2000000000000002
J.McLaughlin,DEN,RB,2024,11,1.9000000000000001
J.McLaughlin,DEN,RB,2024,12,4.4
J.McLaughlin,DEN,RB,2024,13,9.4
J.McLaughlin,DEN,RB,2024,15,6.4
J.McLaughlin,DEN,RB,2024,17,9.600000000000001
J.McLaughlin,DEN,RB,2024,18,6.800000000000001
J.McLaughlin,DEN,RB,2024,19,0.8
E.Wilson,GB,RB,2024,1,6.800000000000001
E.Wilson,GB,RB,2024,2,0.9
E.Wilson,GB,RB,2024,3,16.5
E.Wilson,GB,RB,2024,4,2.7
E.Wilson,GB,RB,2024,5,2.5
E.Wilson,GB,RB,2024,6,8.3
E.Wilson,GB,RB,2024,7,1.1
E.Wilson,GB,RB,2024,8,2.3
E.Wilson,GB,RB,2024,9,9.9
E.Wilson,GB,RB,2024,11,1.7000000000000002
E.Wilson,GB,RB,2024,12,4.1000000000000005
E.Wilson,GB,RB,2024,13,2.0
E.Wilson,GB,RB,2024,14,0.7000000000000001
E.Wilson,GB,RB,2024,15,0.9
E.Wilson,GB,RB,2024,16,12.600000000000001
E.Wilson,GB,RB,2024,17,8.9
E.Wilson,GB,RB,2024,18,14.100000000000001
E.Wilson,GB,RB,2024,19,3.9000000000000004
B.Sims,GB,TE,2024,6,5.800000000000001
B.Sims,GB,TE,2024,7,1.2
B.Sims,GB,TE,2024,8,0.0
B.Sims,GB,TE,2024,14,1.2
R.Jarrett,TB,WR,2024,8,8.8
R.Jarrett,TB,WR,2024,9,1.9
R.Jarrett,TB,WR,2024,10,3.0
R.Jarrett,TB,WR,2024,12,4.0
R.Jarrett,TB,WR,2024,16,1.6
R.Jarrett,TB,WR,2024,17,2.1
R.Miller,TB,WR,2024,6,4.9
R.Miller,TB,WR,2024,8,4.9
R.Miller,TB,WR,2024,9,7.1
R.Miller,TB,WR,2024,10,2.1
R.Miller,TB,WR,2024,12,2.4000000000000004
R.Miller,TB,WR,2024,15,1.1
R.Miller,TB,WR,2024,16,9.7
R.Miller,TB,WR,2024,17,4.6
B.Tremayne,WAS,WR,2024,5,0.8
J.Shenker,LV,TE,2024,8,1.7000000000000002
D.Kincaid,BUF,TE,2024,1,2.1
D.Kincaid,BUF,TE,2024,2,7.300000000000001
D.Kincaid,BUF,TE,2024,3,13.100000000000001
D.Kincaid,BUF,TE,2024,4,9.7
D.Kincaid,BUF,TE,2024,5,5.4
D.Kincaid,BUF,TE,2024,6,11.100000000000001
D.Kincaid,BUF,TE,2024,7,8.2
D.Kincaid,BUF,TE,2024,8,13.1
D.Kincaid,BUF,TE,2024,9,7.2
D.Kincaid,BUF,TE,2024,10,4.4
D.Kincaid,BUF,TE,2024,15,9.3
D.Kincaid,BUF,TE,2024,16,5.5
D.Kincaid,BUF,TE,2024,17,4.4
D.Kincaid,BUF,TE,2024,19,7.7
D.Kincaid,BUF,TE,2024,20,2.1
D.Kincaid,BUF,TE,2024,21,3.3
B.Strange,JAX,TE,2024,2,9.5
B.Strange,JAX,TE,2024,3,9.2
B.Strange,JAX,TE,2024,4,4.9
B.Strange,JAX,TE,2024,5,12.4
B.Strange,JAX,TE,2024,6,2.1
B.Strange,JAX,TE,2024,8,10.9
B.Strange,JAX,TE,2024,10,4.5
B.Strange,JAX,TE,2024,11,1.6
B.Strange,JAX,TE,2024,13,2.4000000000000004
B.Strange,JAX,TE,2024,14,3.1
B.Strange,JAX,TE,2024,15,18.3
B.Strange,JAX,TE,2024,16,2.2
B.Strange,JAX,TE,2024,17,0.0
B.Strange,JAX,TE,2024,18,10.0
J.Hyatt,NYG,WR,2024,1,0.0
J.Hyatt,NYG,WR,2024,3,0.0
J.Hyatt,NYG,WR,2024,4,0.0
J.Hyatt,NYG,WR,2024,6,1.6
J.Hyatt,NYG,WR,2024,7,0.0
J.Hyatt,NYG,WR,2024,10,7.9
J.Hyatt,NYG,WR,2024,13,2.8
J.Hyatt,NYG,WR,2024,14,0.0
J.Hyatt,NYG,WR,2024,16,1.9
J.Hyatt,NYG,WR,2024,18,0.0
T.Scott,CHI,WR,2024,15,1.5
S.Tucker,TB,RB,2024,3,0.4
S.Tucker,TB,RB,2024,4,2.7
S.Tucker,TB,RB,2024,6,34.2
S.Tucker,TB,RB,2024,7,4.800000000000001
S.Tucker,TB,RB,2024,8,2.5
S.Tucker,TB,RB,2024,9,2.7
S.Tucker,TB,RB,2024,12,8.0
S.Tucker,TB,RB,2024,14,4.7
S.Tucker,TB,RB,2024,15,1.7000000000000002
S.Tucker,TB,RB,2024,17,5.4
S.Tucker,TB,RB,2024,18,1.6
M.Mims,DEN,WR,2024,1,0.0
M.Mims,DEN,WR,2024,2,2.0
M.Mims,DEN,WR,2024,3,1.9
M.Mims,DEN,WR,2024,5,3.4000000000000004
M.Mims,DEN,WR,2024,6,0.0
M.Mims,DEN,WR,2024,7,3.8
M.Mims,DEN,WR,2024,8,1.8
M.Mims,DEN,WR,2024,9,1.4
M.Mims,DEN,WR,2024,10,7.0
M.Mims,DEN,WR,2024,11,13.3
M.Mims,DEN,WR,2024,12,7.2
M.Mims,DEN,WR,2024,13,19.9
M.Mims,DEN,WR,2024,15,6.0
M.Mims,DEN,WR,2024,16,9.5
M.Mims,DEN,WR,2024,17,30.200000000000003
M.Mims,DEN,WR,2024,18,22.1
M.Mims,DEN,WR,2024,19,3.3
T.Dell,HOU,WR,2024,1,8.9
T.Dell,HOU,WR,2024,2,2.3
T.Dell,HOU,WR,2024,3,11.2
T.Dell,HOU,WR,2024,5,7.300000000000001
T.Dell,HOU,WR,2024,6,18.7
T.Dell,HOU,WR,2024,7,0.0
T.Dell,HOU,WR,2024,8,13.5
T.Dell,HOU,WR,2024,9,18.6
T.Dell,HOU,WR,2024,10,8.3
T.Dell,HOU,WR,2024,11,9.8
T.Dell,HOU,WR,2024,12,10.2
T.Dell,HOU,WR,2024,13,3.3000000000000003
T.Dell,HOU,WR,2024,15,6.1000000000000005
T.Dell,HOU,WR,2024,16,21.8
C.Tillman,CLE,WR,2024,1,1.3
C.Tillman,CLE,WR,2024,2,1.2
C.Tillman,CLE,WR,2024,3,1.4
C.Tillman,CLE,WR,2024,6,-0.5
C.Tillman,CLE,WR,2024,7,18.1
C.Tillman,CLE,WR,2024,8,28.9
C.Tillman,CLE,WR,2024,9,19.5
C.Tillman,CLE,WR,2024,11,7.7
C.Tillman,CLE,WR,2024,12,2.8000000000000003
W.Morris,KC,T,2024,2,7.1
J.Addison,MIN,WR,2024,1,6.5
J.Addison,MIN,WR,2024,4,22.9
J.Addison,MIN,WR,2024,5,6.6
J.Addison,MIN,WR,2024,7,9.600000000000001
J.Addison,MIN,WR,2024,8,4.2
J.Addison,MIN,WR,2024,9,16.1
J.Addison,MIN,WR,2024,10,4.9
J.Addison,MIN,WR,2024,11,15.100000000000001
J.Addison,MIN,WR,2024,12,30.2
J.Addison,MIN,WR,2024,13,9.4
J.Addison,MIN,WR,2024,14,39.3
J.Addison,MIN,WR,2024,15,13.3
J.Addison,MIN,WR,2024,16,14.5
J.Addison,MIN,WR,2024,17,18.9
J.Addison,MIN,WR,2024,18,1.0
J.Addison,MIN,WR,2024,19,5.9
T.Kraft,GB,TE,2024,1,5.7
T.Kraft,GB,TE,2024,2,3.6
T.Kraft,GB,TE,2024,3,4.4
T.Kraft,GB,TE,2024,4,17.3
T.Kraft,GB,TE,2024,5,24.8
T.Kraft,GB,TE,2024,6,3.5
T.Kraft,GB,TE,2024,7,12.3
T.Kraft,GB,TE,2024,8,16.8
T.Kraft,GB,TE,2024,9,7.6
T.Kraft,GB,TE,2024,11,0.0
T.Kraft,GB,TE,2024,12,10.6
T.Kraft,GB,TE,2024,13,13.8
T.Kraft,GB,TE,2024,14,13.100000000000001
T.Kraft,GB,TE,2024,15,5.4
T.Kraft,GB,TE,2024,16,9.5
T.Kraft,GB,TE,2024,17,7.300000000000001
T.Kraft,GB,TE,2024,18,7.6
T.Kraft,GB,TE,2024,19,8.6
J.Downs,IND,WR,2024,3,5.2
J.Downs,IND,WR,2024,4,22.200000000000003
J.Downs,IND,WR,2024,5,15.9
J.Downs,IND,WR,2024,6,19.5
J.Downs,IND,WR,2024,7,1.3
J.Downs,IND,WR,2024,8,20.9
J.Downs,IND,WR,2024,9,12.0
J.Downs,IND,WR,2024,10,14.2
J.Downs,IND,WR,2024,11,19.4
J.Downs,IND,WR,2024,12,5.7
J.Downs,IND,WR,2024,15,6.2
J.Downs,IND,WR,2024,16,15.100000000000001
J.Downs,IND,WR,2024,17,5.2
J.Downs,IND,WR,2024,18,19.4
J.Haener,NO,QB,2024,1,0.0
J.Haener,NO,QB,2024,2,-0.30000000000000004
J.Haener,NO,QB,2024,5,1.7800000000000002
J.Haener,NO,QB,2024,7,5.52
J.Haener,NO,QB,2024,8,5.88
J.Haener,NO,QB,2024,11,-0.2
J.Haener,NO,QB,2024,14,-0.1
J.Haener,NO,QB,2024,15,0.66
R.Johnson,CHI,RB,2024,3,10.2
R.Johnson,CHI,RB,2024,4,8.6
R.Johnson,CHI,RB,2024,5,14.5
R.Johnson,CHI,RB,2024,6,5.300000000000001
R.Johnson,CHI,RB,2024,8,6.6
R.Johnson,CHI,RB,2024,9,4.1
R.Johnson,CHI,RB,2024,10,1.1
R.Johnson,CHI,RB,2024,11,11.100000000000001
R.Johnson,CHI,RB,2024,12,8.2
R.Johnson,CHI,RB,2024,16,0.30000000000000004
R.Johnson,CHI,RB,2024,17,0.5
R.Johnson,CHI,RB,2024,18,6.9
T.Spears,TEN,RB,2024,1,7.2
T.Spears,TEN,RB,2024,2,5.1
T.Spears,TEN,RB,2024,3,10.100000000000001
T.Spears,TEN,RB,2024,4,11.9
T.Spears,TEN,RB,2024,6,2.7
T.Spears,TEN,RB,2024,10,8.100000000000001
T.Spears,TEN,RB,2024,11,2.8
T.Spears,TEN,RB,2024,13,0.30000000000000004
T.Spears,TEN,RB,2024,14,3.3000000000000003
T.Spears,TEN,RB,2024,15,27.200000000000003
T.Spears,TEN,RB,2024,16,21.6
T.Spears,TEN,RB,2024,17,13.3
D.Achane,MIA,RB,2024,1,23.0
D.Achane,MIA,RB,2024,2,29.5
D.Achane,MIA,RB,2024,3,8.8
D.Achane,MIA,RB,2024,4,5.9
D.Achane,MIA,RB,2024,5,2.7
D.Achane,MIA,RB,2024,7,10.5
D.Achane,MIA,RB,2024,8,26.700000000000003
D.Achane,MIA,RB,2024,9,32.1
D.Achane,MIA,RB,2024,10,10.2
D.Achane,MIA,RB,2024,11,20.5
D.Achane,MIA,RB,2024,12,20.6
D.Achane,MIA,RB,2024,13,21.0
D.Achane,MIA,RB,2024,14,18.9
D.Achane,MIA,RB,2024,15,14.600000000000001
D.Achane,MIA,RB,2024,16,31.0
D.Achane,MIA,RB,2024,17,5.800000000000001
D.Achane,MIA,RB,2024,18,18.1
E.Higgins,ARI,TE,2024,1,3.2
E.Higgins,ARI,TE,2024,2,8.8
E.Higgins,ARI,TE,2024,3,2.1
E.Higgins,ARI,TE,2024,4,3.2
E.Higgins,ARI,TE,2024,5,7.2
E.Higgins,ARI,TE,2024,7,1.1
E.Higgins,ARI,TE,2024,8,3.3
E.Higgins,ARI,TE,2024,9,5.4
E.Higgins,ARI,TE,2024,10,3.3
E.Higgins,ARI,TE,2024,12,1.5
E.Higgins,ARI,TE,2024,13,4.300000000000001
E.Higgins,ARI,TE,2024,15,1.5
E.Higgins,ARI,TE,2024,16,0.0
E.Higgins,ARI,TE,2024,17,4.300000000000001
P.Durham,TB,TE,2024,3,1.8
P.Durham,TB,TE,2024,12,3.6
P.Durham,TB,TE,2024,16,7.9
P.Durham,TB,TE,2024,17,11.6
P.Durham,TB,TE,2024,18,9.6
T.Palmer,TB,WR,2024,1,2.9000000000000004
T.Palmer,TB,WR,2024,3,0.0
T.Palmer,TB,WR,2024,4,11.6
T.Palmer,TB,WR,2024,7,2.6
T.Palmer,TB,WR,2024,8,4.9
T.Palmer,TB,WR,2024,9,5.300000000000001
T.Palmer,TB,WR,2024,10,0.0
T.Palmer,TB,WR,2024,12,2.8
T.Palmer,TB,WR,2024,13,0.0
T.Palmer,TB,WR,2024,16,5.1
J.Mingo,CAR,WR,2024,1,4.3
J.Mingo,CAR,WR,2024,2,1.1
J.Mingo,CAR,WR,2024,3,5.0
J.Mingo,CAR,WR,2024,4,5.4
J.Mingo,CAR,WR,2024,5,5.7
J.Mingo,CAR,WR,2024,6,1.1
J.Mingo,CAR,WR,2024,8,0.0
J.Mingo,CAR,WR,2024,9,0.0
J.Mingo,DAL,WR,2024,11,0.0
J.Mingo,DAL,WR,2024,12,1.8
J.Mingo,DAL,WR,2024,13,1.2
J.Mingo,DAL,WR,2024,14,0.0
J.Mingo,DAL,WR,2024,17,2.2
J.Mingo,DAL,WR,2024,18,4.4
Z.Flowers,BAL,WR,2024,1,11.100000000000001
Z.Flowers,BAL,WR,2024,2,22.1
Z.Flowers,BAL,WR,2024,3,5.300000000000001
Z.Flowers,BAL,WR,2024,4,2.0
Z.Flowers,BAL,WR,2024,5,19.0
Z.Flowers,BAL,WR,2024,6,22.4
Z.Flowers,BAL,WR,2024,7,4.0
Z.Flowers,BAL,WR,2024,8,18.5
